PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
12384431,1071,GROCERY,National,FROZEN PIZZA,SANDWICHES&HANDHELDS,9 OZ
12384443,194,GROCERY,National,WAREHOUSE SNACKS,SNACK MIX,8 OZ
12384479,5031,DRUG GM,National,SINUS AND ALLERGY,SINUS AND ALLERGY, 
12384508,6299,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR, 
12384520,1046,GROCERY,National,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,14 OZ
12384521,2091,DRUG GM,National,CANDLES/ACCESSORIES,CANDLES SEASONAL, 
12384522,693,DRUG GM,National,CANDY - PACKAGED,SEASONAL CANDY BAGS-CHOCOLATE,32.64 OZ
12384525,531,DRUG GM,National,CANDY - PACKAGED,CANDY BAGS-CHOCOCLATE W/FLOUR,21 OUNCE
12384530,2289,DRUG GM,National,CANDY - PACKAGED,SEASONAL CANDY BAGS NON-CHOCOL,22 OUNCE
12384564,69,GROCERY,Private,FROZEN PIZZA,PIZZA/PREMIUM,14.85 OZ
12384565,764,GROCERY,National,PAPER TOWELS,PAPER TOWELS & HOLDERS,756.2 SQFT
12384605,2134,DRUG GM,National,BOOKSTORE,CHILDRENS LOW END, 
12384629,5758,PASTRY,National,ROLLS,ROLLS: SANDWICH,6 CT
12384651,159,GROCERY,National,COOKIES/CONES,PREMIUM COOKIES (EX: PEPPERIDG,8.2 OZ
12384657,1315,GROCERY,National,PAPER TOWELS,PAPER TOWELS & HOLDERS,73.9 SQ FT
12384680,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
12384689,317,GROCERY,National,CHEESE,MISCELLANEOUS CHEESE,3 OZ
12384693,1075,GROCERY,National,COOKIES/CONES,TRAY PACK/CHOC CHIP COOKIES,16 OZ
12384694,69,GROCERY,Private,FROZEN PIZZA,PIZZA/PREMIUM,16.20 OZ
12384695,1315,GROCERY,National,PAPER TOWELS,PAPER TOWELS & HOLDERS,151.6 SQFT
12384697,1266,GROCERY,National,BAKING MIXES,FROSTING,15.6 OZ
12384728,69,GROCERY,Private,CHEESE,NATURAL CHEESE EXACT WT CHUNKS,8 OZ
12384729,69,GROCERY,Private,CHEESE,MISCELLANEOUS CHEESE,15.5 OZ
12384731,4943,DRUG GM,National,COLD AND FLU,COLD AND FLU,4 OZ
12384732,5031,DRUG GM,National,SINUS AND ALLERGY,SINUS AND ALLERGY, 
12384736,97,DRUG GM,National,SINUS AND ALLERGY,COUGH SYRP/LOZNG-DRP/XPCTRNT, 
12384737,4951,DRUG GM,National,COLD AND FLU,COLD AND FLU, 
12384739,1039,GROCERY,National,FROZEN PIZZA,SNACKS/APPETIZERS,44.5 OZ
12384775,3650,MEAT,National,BEEF,PATTIES, 
12384779,1126,GROCERY,National,CHEESE,STRING CHEESE,9 OZ
12384781,903,DRUG GM,Private,COLD AND FLU,COLD AND FLU - PSE, 
12384788,5636,DRUG GM,National,SPORTS MEMORABLILIA,COLLEGIATE, 
12384804,986,GROCERY,National,CHEESE,STRING CHEESE,16 OZ
12384806,5031,DRUG GM,National,SINUS AND ALLERGY,COLD AND FLU (AGE RESTRICTED), 
12384836,1075,GROCERY,National,COOKIES/CONES,FRUIT FILLED COOKIES,16 OZ
12384896,2521,DRUG GM,National,HALLOWEEN,DECOR, 
12384924,194,GROCERY,National,COLD CEREAL,KIDS CEREAL,10.25 OZ
12384951,5033,DRUG GM,National,COLD AND FLU,COLD AND FLU,20 COUNT
12384952,1266,GROCERY,National,BAKING MIXES,FROSTING,15.6 OZ
12384953,1011,GROCERY,National,BATH TISSUES,TOILET TISSUE,500 SQ FT
12384974,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
12384984,1126,GROCERY,National,CHEESE,NATURAL CHEESE EXACT WT CHUNKS,8 OZ
12385013,6212,DRUG GM,National,HALLOWEEN,MASKS, 
12385050,1755,GROCERY,National,FROZEN PIZZA,SANDWICHES&HANDHELDS,9 OZ
12385097,194,GROCERY,National,COLD CEREAL,KIDS CEREAL,10.75 OZ
12385132,531,DRUG GM,National,CANDY - PACKAGED,SEASONAL CANDY BAGS-CHOCOLATE,21 OZ
12385142,1046,GROCERY,National,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,14 OZ
12385152,6146,GARDEN CENTER,National,GARDEN CENTER,BULB SETS, 
12385184,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
12385198,5002,DRUG GM,National,COLD AND FLU,LIPCARE, 
12385224,5510,PASTRY,National,COOKIES,COOKIES: HOLIDAY/SPECIAL OCCAS,24 OZ
12385227,5636,DRUG GM,National,SPORTS MEMORABLILIA,COLLEGIATE, 
12385246,892,DRUG GM,National,SPRING/SUMMER SEASONAL,THERMOS, 
12385258,652,GROCERY,National,PET CARE SUPPLIES,DOMESTIC BIRD FOOD/NEEDS,7 CT
12385282,1862,GROCERY,National,FROZEN PIZZA,BURRITOS,20 OZ
12385304,503,DRUG GM,National,HALLOWEEN,PEG TOYS, 
12385310,5189,DRUG GM,National,HALLOWEEN,NOVELTIES,5 FT
12385319,857,DRUG GM,National,CANDY - PACKAGED,SEASONAL CANDY BAGS-CHOCOLATE,30.2 OZ
12385320,857,DRUG GM,National,CANDY - PACKAGED,SEASONAL CANDY BAGS-CHOCOLATE,44.5 OZ
12385330,1244,DRUG GM,National,BOOKSTORE,CHILDRENS LOW END, 
12385336,194,GROCERY,National,COLD CEREAL,KIDS CEREAL,10.25 OZ
12385338,1535,GROCERY,National,TEAS,TEA BAGS HERBAL & FLAVORED,10 CT
12385339,69,GROCERY,Private,FROZEN PIZZA,PIZZA/PREMIUM,16.20 OZ
12385340,194,GROCERY,National,WAREHOUSE SNACKS,SNACK MIX,8 OZ
12385359,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
12385373,69,GROCERY,Private,CHEESE,SHREDDED CHEESE,16 OZ
12385374,317,GROCERY,National,CHEESE,SHREDDED CHEESE,8 OZ
12385375,317,GROCERY,National,CHEESE,SHREDDED CHEESE,8 OZ
12385393,6299,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR, 
12385416,531,DRUG GM,National,CANDY - PACKAGED,CANDY BAGS-CHOCOCLATE W/FLOUR,12.5 OZ
12385426,693,DRUG GM,National,CANDY - PACKAGED,SEASONAL CANDY BAGS-CHOCOLATE,21 OZ
12385428,857,DRUG GM,National,CANDY - PACKAGED,SEASONAL CANDY BAGS-CHOCOLATE,10.57 OZ
12385437,159,GROCERY,National,COOKIES/CONES,PREMIUM COOKIES (EX: PEPPERIDG,7.2 OZ
12385464,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
12385477,69,GROCERY,Private,CHEESE,SHREDDED CHEESE,16 OZ
12385478,499,PRODUCE,National,POPCORN,POPCORN - MICROWAVE,7 OZ
12385543,1051,DRUG GM,National,ELECTRICAL SUPPPLIES,COMPACT FLUORESCENT LIGHT BULB,1 CT
12385550,4948,DRUG GM,National,COLD AND FLU,COLD AND FLU, 
12385554,1266,GROCERY,National,BAKING MIXES,LAYER CAKE MIX,18.9 OZ
12385559,178,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,SPECIAL EVERYDAY, 
12385575,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
12385588,1126,GROCERY,National,CHEESE,SHREDDED CHEESE,8 OZ
12385592,4972,DRUG GM,National,COLD AND FLU,COLD AND FLU, 
12385624,1126,GROCERY,National,CHEESE,NATURAL CHEESE EXACT WT SLICES,6.67 OZ
12385698,97,DRUG GM,National,COLD AND FLU,COLD AND FLU, 
12385706,2738,NUTRITION,National,DRY TEA/COFFEE/COCO MIX,COFFEE WHOLE BEAN,10 OZ
12385708,2747,GROCERY,National,FRZN NOVELTIES/WTR ICE,WATER ICE,24 CT
12385779,895,DRUG GM,Private,HALLOWEEN,GIFTWARE/DECOR, 
12385793,652,GROCERY,National,PET CARE SUPPLIES,DOG & CAT CHEMICALS,18 OZ
12385844,764,GROCERY,National,WAREHOUSE SNACKS,CANISTER POTATO/TORT CHIPS,5.75 OZ
12385874,892,DRUG GM,National,COFFEE FILTERS,THERMOS, 
12385900,1906,DRUG GM,National,CANDY - PACKAGED,NOVELTY CANDY, 
12385916,1075,GROCERY,National,COOKIES/CONES,MULTI-PACK COOKIES,4.86 OZ
12385922,1584,GROCERY,National,FROZEN PIZZA,SNACKS/APPETIZERS,12 OZ
12385949,734,NUTRITION,National,CHIPS&SNACKS,MISC,2.5 OZ
12385952,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
12385957,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS SEASONAL, 
12386006,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
12386050,5031,DRUG GM,National,COLD AND FLU,COLD AND FLU, 
12386077,5045,DRUG GM,National,COLD AND FLU,COLD AND FLU,24 CT
12386079,764,GROCERY,National,PAPER TOWELS,PAPER TOWELS & HOLDERS,705.8 SQFT
12386080,1039,GROCERY,National,FROZEN PIZZA,PIZZA/ECONOMY,10.2 OZ
12386093,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS SEASONAL, 
12386122,69,GROCERY,Private,CHEESE,SHREDDED CHEESE,16 OZ
12386123,317,GROCERY,National,CHEESE,SHREDDED CHEESE,8 OZ
12386187,764,GROCERY,National,WAREHOUSE SNACKS,CANISTER POTATO/TORT CHIPS,5.65 OZ
12386220,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
12386252,5636,DRUG GM,National,SPORTS MEMORABLILIA,COLLEGIATE, 
12425418,4175,MEAT,National,CHICKEN,BREAST - BONELESS, 
12427353,1790,GROCERY,National,BAKED SWEET GOODS,SW GDS:DONUTS,12 OZ
12427460,194,GROCERY,National,COLD CEREAL,ALL FAMILY CEREAL,16.9 OZ
12427461,236,GROCERY,National,REFRGRATD DOUGH PRODUCTS,REFRIGERATED COOKIES-SEASONAL,15.5 OZ
12427467,2084,DRUG GM,National,SHOE CARE,SHOE CARE: LACES/POLISH/CLOT,27 IN
12427478,5574,DRUG GM,National,FILM AND CAMERA PRODUCTS,PICTURE FRAMES, 
12427542,2660,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,PARTY EVERYDAY,24 COUNT
12427558,870,DRUG GM,National,COLD AND FLU,COLD AND FLU (AGE RESTRICTED), 
12427727,5925,PASTRY,National,PIES,PIES: TARTS/MINIS/CRSTDAS,12.25 OZ
12427871,5510,PASTRY,National,COOKIES,COOKIES: REGULAR,12.4 OZ
12427880,1225,GROCERY,National,REFRGRATD DOUGH PRODUCTS,REFRIGERATED COOKIES-SEASONAL,16 OZ
12427884,2084,DRUG GM,National,SHOE CARE,SHOE CARE: LACES/POLISH/CLOT,27 IN
12427932,2158,DRUG GM,National,HAND/BODY/FACIAL PRODUCTS,FACIAL SOAPS-SCRUBS-MASKS, 
12428017,194,GROCERY,National,COLD CEREAL,ALL FAMILY CEREAL,12.2 OZ
12428090,5510,PASTRY,National,COOKIES,COOKIES: REGULAR,12.4 OZ
12428130,4948,DRUG GM,National,COLD AND FLU,COLD AND FLU, 
12428210,69,GROCERY,Private,CRACKERS/MISC BKD FD,CHEESE CRACKERS (CHEEZ-ITS/GOL,13.5 OZ
12428211,4948,DRUG GM,National,COLD AND FLU,COLD AND FLU - DXM, 
12428216,1225,GROCERY,National,REFRGRATD DOUGH PRODUCTS,REFRIGERATED COOKIES-SEASONAL,16 OZ
12428240,5516,DRUG GM,National,DIETARY AID PRODUCTS,DIET CONTROL TABLETS/CAPSULE, 
12428268,1225,GROCERY,National,REFRGRATD DOUGH PRODUCTS,REFRIGERATED COOKIES-SEASONAL,16 OZ
12428272,4948,DRUG GM,National,COLD AND FLU,COLD AND FLU, 
12428283,2660,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,PARTY EVERYDAY,40 COUNT
12428284,1225,GROCERY,National,REFRGRATD DOUGH PRODUCTS,REFRIGERATED COOKIES-SEASONAL,16 OZ
12428436,194,GROCERY,National,COLD CEREAL,ALL FAMILY CEREAL,12.9 OZ
12428437,2660,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,PARTY EVERYDAY,1 COUNT
12428444,5051,DRUG GM,National,COLD AND FLU,COLD AND FLU - DXM,3 OZ
12428468,2084,DRUG GM,National,SHOE CARE,SHOE CARE: LACES/POLISH/CLOT,60 IN
12428488,5229,NUTRITION,National,FITNESS&DIET,FITNESS&DIET - BARS, 
12428516,2223,GROCERY,National,BAG SNACKS,PRETZELS,2.125 OZ
12428525,2139,PASTRY,National,CAKES,CAKES: LAYERS,24 OZ
12452942,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR
12453211,1399,PRODUCE,National,SALAD MIX,KITS,2 OZ
12453246,5637,PRODUCE,National,PROCESSED,JUICE,1/2 GAL
12456046,724,PASTRY,National,SWEET GOODS & SNACKS,SW GDS: PUFF PASTRY, 
12456058,5942,GROCERY,National,BAG SNACKS,DIPS (NON-REFRIGERATED),15.5 OZ
12456073,1229,COSMETICS,National,MAKEUP AND TREATMENT,BONNE BELL, 
12456256,693,DRUG GM,National,CANDY - CHECKLANE,CANDY BARS (SINGLES)(INCLUDING, 
12456286,2140,DRUG GM,National,BOOKSTORE,PAPERBACK BEST SELLER, 
12456325,103,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12 OZ
12456343,5016,COSMETICS,National,MAKEUP AND TREATMENT,REVLON, 
12456375,117,DRUG GM,National,CANDY - CHECKLANE,CHEWING GUM,9 PC
12456381,1136,GROCERY,National,AIR CARE,AIR CARE - CANDLES, 
12456448,2442,NUTRITION,National,SOUP,ASCEPTIC,32 OZ
12456474,693,DRUG GM,National,CANDY - PACKAGED,CANDY BAGS-CHOCOCLATE,11 OZ
12456503,6129,NUTRITION,National,REFRIGERATED,JUICE,46 OZ
12456562,1731,DRUG GM,National,COOKWARE & BAKEWARE,COOKWARE,3 CT
12456589,69,GROCERY,Private,CHEESE,IWS SINGLE CHEESE,16 OZ
12456604,1494,DRUG GM,National,CHRISTMAS  SEASONAL,DECOR,44 CT
12456685,2400,NUTRITION,National,REFRIGERATED,JUICE,10 OZ
12456688,2400,NUTRITION,National,REFRIGERATED,JUICE,10 OZ
12456720,724,PASTRY,National,SWEET GOODS & SNACKS,SW GDS: PUFF PASTRY, 
12456752,739,SEAFOOD-PCKGD,National,FROZEN - BOXED(GROCERY),SEAFOOD-FRZ-BRD SHRIMP,10 OZ
12456754,1382,DRUG GM,National,BOOKSTORE,PAPERBACK BEST SELLER, 
12456847,373,COSMETICS,National,MAKEUP AND TREATMENT,COVERGIRL, 
12456870,211,COSMETICS,National,COSMETIC ACCESSORIES,COLOR SETS, 
12456878,3783,PASTRY,National,SWEET GOODS & SNACKS,SWEET GOODS: CANDY, 
12456960,5069,DRUG GM,National,FEMININE HYGIENE,FEM. HYGN.NAPKINS,49 CT
12456973,211,COSMETICS,National,COSMETIC ACCESSORIES,COLOR SETS, 
12457047,117,DRUG GM,National,CANDY - CHECKLANE,CHEWING GUM,9 CT
12457101,2032,COSMETICS,National,BATH,BATH BUBBLES-BATH SOAPS-ADDITI, 
12457134,5355,SEAFOOD-PCKGD,National,SEAFOOD - MISC,SUSHI - PREPACKAGED, 
12457145,5585,COSMETICS,National,MAKEUP AND TREATMENT,MISC BUDGET COSMETICS, 
12457206,624,DRUG GM,National,VITAMINS,VITAMIN - NON HERBAL SUPPLEMEN, 
12457295,103,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ
12457325,4390,DELI,National,PREPARED FOOD,PREP FD: ENTREES (COLD), 
12484397,3841,MEAT,National,BEEF,PATTIES, 
12484491,233,GROCERY,National,DOG FOODS,DRY DOG FOOD PREMIUM (ALPO/PUR,18 LB
12484608,903,MISC SALES TRAN,Private,COUPON/MISC ITEMS,ELECTRONIC GIFT CARDS ACTIVATI, 
12484788,1302,DELI,National,CHEESES,CHEESE:SPECIALTY PREPACK,15 OZ
12484934,5405,DRUG GM,National,SPORTS MEMORABLILIA,COLLEGIATE,3 PC
12485097,6087,GROCERY,National,COFFEE,GROUND COFFEE,12 OZ
12485208,2400,NUTRITION,National,REFRIGERATED,JUICE,10 OZ
12485319,587,FLORAL,National,FLORAL-FOLIAGE PLANTS,FOLIAGE PLANTS-OTHER,4INCH
12485475,5456,FLORAL,National,FLORAL-FLOWERING PLANTS,PREMIUM FLOWERING PLANTS,6 INCH
12487113,1977,GROCERY,National,ICE CREAM/MILK/SHERBTS,SUPER PREMIUM PINTS,PT
12487145,3073,MISC. TRANS.,National,NO COMMODITY DESCRIPTION,NO SUBCOMMODITY DESCRIPTION, 
12487147,1839,DRUG GM,National,DIETARY AID PRODUCTS,DIET CONTROL TABLETS/CAPSULE, 
12487154,4484,DELI,National,DELI MEATS,MEAT: TURKEY BULK, 
12487291,958,COSMETICS,National,MAKEUP AND TREATMENT,MAYBELLINE,1 CT
12487331,3950,SEAFOOD,National,SEAFOOD - FROZEN,SEAFOOD-FRE-LIVE SHLFSH-OTHER, 
12487344,6142,COSMETICS,National,BATH,BATH BUBBLES-BATH SOAPS-ADDITI,22 OZ
12487356,1208,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,CARBONATED WATER - FLVRD SWEET,6/500 ML
12487374,1208,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CARB FLVRD UNSWEETENED WAT,20 OZ NR
12487403,958,COSMETICS,National,MAKEUP AND TREATMENT,MAYBELLINE,1 CT
12487480,6142,COSMETICS,National,BATH,FRAGRANCED BATH PRODUCTS,22 OZ
12487482,626,COSMETICS,National,BATH,MISC. BATH PRODUCTS,7 OZ
12487499,6074,DRUG GM,National,DIETARY AID PRODUCTS,DIET CONTROL TABLETS/CAPSULE,90 CT
12487513,958,COSMETICS,National,MAKEUP AND TREATMENT,MAYBELLINE,1 CT
12487542,5018,COSMETICS,National,MAKEUP AND TREATMENT,ALMAY, 
12487566,5017,COSMETICS,National,MAKEUP AND TREATMENT,REVLON, 
12487572,780,GROCERY,National,BAG SNACKS,POTATO CHIPS,11.5 OZ
12487591,5017,COSMETICS,National,MAKEUP AND TREATMENT,REVLON, 
12487601,5212,DRUG GM,National,HALLOWEEN,DECOR, 
12487617,373,COSMETICS,National,MAKEUP AND TREATMENT,COVERGIRL,.17 OZ
12487619,958,COSMETICS,National,MAKEUP AND TREATMENT,MAYBELLINE,1 CT
12487643,5017,COSMETICS,National,MAKEUP AND TREATMENT,REVLON, 
12487653,6142,COSMETICS,National,BATH,BATH BUBBLES-BATH SOAPS-ADDITI,22 OZ
12487657,2429,COSMETICS,National,BATH,MISC. BATH PRODUCTS,.6 OZ
12487665,1244,DRUG GM,National,BOOKSTORE,CHILDRENS LOW END, 
12487687,5026,COSMETICS,National,MAKEUP AND TREATMENT,ACNE MEDICATIONS,90  CT
12487752,4948,DRUG GM,National,COLD AND FLU,COLD AND FLU - DXM, 
12487759,780,GROCERY,National,BAG SNACKS,POTATO CHIPS,11.5 OZ
12487816,233,GROCERY,National,DOG FOODS,DRY DOG FOOD PREMIUM (ALPO/PUR,35.2 LB
12487852,373,COSMETICS,National,MAKEUP AND TREATMENT,COVERGIRL,.39 OZ
12487886,5858,SEAFOOD-PCKGD,National,FROZEN - BOXED(GROCERY),SEAFOOD-FRZ-MISC,8 OZ
12487888,4267,MEAT,National,CHICKEN,COOKED, 
12487907,1940,COSMETICS,National,MAKEUP AND TREATMENT,SALLY HANSEN,.11 OZ
12487919,373,COSMETICS,National,MAKEUP AND TREATMENT,COVERGIRL,.29 OZ
12487923,958,COSMETICS,National,MAKEUP AND TREATMENT,MAYBELLINE,1 CT
12487987,26,DRUG GM,National,DIETARY AID PRODUCTS,DIET CNTRL BARS NUTRITIONAL, 
12488035,6046,MISC SALES TRAN,National,COUPON/MISC ITEMS,OUTSIDE VENDORS GIFT CARDS, 
12488056,958,COSMETICS,National,MAKEUP AND TREATMENT,MAYBELLINE,1 CT
12488064,1655,DRUG GM,National,INFANT CARE PRODUCTS,FEEDING ACCESSORIES BOTTLES,2 PK
12488067,5015,COSMETICS,National,MAKEUP AND TREATMENT,ALMAY, 
12488096,1302,DELI,National,CHEESES,CHEESE:SPECIALTY PREPACK,15 OZ
12517411,233,GROCERY,National,DOG FOODS,DRY DOG FOOD PREMIUM (ALPO/PUR,4 LB
12517450,3951,SEAFOOD,National,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF RAW SHRIMP RW, 
12518075,1382,DRUG GM,National,BOOKSTORE,PAPERBACK BOOKS, 
12518330,2007,PRODUCE,National,TROPICAL FRUIT,BANANAS,8 OZ
12523691,919,GROCERY,National,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,16 OZ
12523703,5423,PASTRY,National,BREAD,BREAD:ITALIAN/FRENCH, 
12523757,1603,GROCERY,National,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,36 OZ
12523759,1755,GROCERY,National,FROZEN PIZZA,SNACKS/APPETIZERS,6 OZ
12523816,3950,SEAFOOD,National,SEAFOOD - FROZEN,SEAFOOD-FRE-LIVE SHLFSH-OTHER, 
12523824,5794,DRUG GM,National,CANDY - PACKAGED,CANDY BAGS-CHOCOCLATE,3 OZ
12523834,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,28 OZ
12523843,499,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATOES: STEWED/DICED/CRMD,14.5 OZ
12523855,739,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,SEAFOOD-FRZ-IQF COOKED SHRIMP,8 OZ
12523889,1005,GROCERY,National,PNT BTR/JELLY/JAMS,PRESERVES JAM MARMALADE,16 OZ
12523928,436,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE CITRUS PNCH/OJ SUBS,128 OZ
12523946,1429,GROCERY,National,CRACKERS/MISC BKD FD,SPECIALTY CRACKERS,5 OUNCE
12523947,1429,GROCERY,National,CRACKERS/MISC BKD FD,SPECIALTY CRACKERS,5.25 OZ
12523951,1429,GROCERY,National,CRACKERS/MISC BKD FD,SPECIALTY CRACKERS,5.25 OUNCE
12523966,2181,PASTRY,National,COOKIES,COOKIES: HOLIDAY/SPECIAL OCCAS,12 OZ
12523978,1046,GROCERY,National,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,14 OZ
12523982,2193,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM PINTS,16 OZ
12523993,1119,GROCERY,National,LAUNDRY DETERGENTS,LIQUID LAUNDRY DETERGENTS,32 OZ
12523994,436,GROCERY,National,CANNED JUICES,ASEPTIC PACK JUICE AND DRINKS,67.5 OZ
12523995,1429,GROCERY,National,CRACKERS/MISC BKD FD,SPECIALTY CRACKERS,5.25 OUNCE
12523998,1429,GROCERY,National,CRACKERS/MISC BKD FD,SPECIALTY CRACKERS,5 OUNCE
12524001,2193,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM PINTS,16 OZ
12524003,2534,DRUG GM,National,HALLOWEEN,NOVELTIES, 
12524005,1429,GROCERY,National,CRACKERS/MISC BKD FD,SPECIALTY CRACKERS,5.25 OUNCE
12524008,1429,GROCERY,National,CRACKERS/MISC BKD FD,SPECIALTY CRACKERS,5 OUNCE
12524009,1119,GROCERY,National,LAUNDRY DETERGENTS,LIQUID LAUNDRY DETERGENTS,32 OZ
12524016,69,GROCERY,Private,BATH TISSUES,TOILET TISSUE, 
12524019,1429,GROCERY,National,CRACKERS/MISC BKD FD,SPECIALTY CRACKERS,5.25 OUNCE
12524023,159,GROCERY,National,CRACKERS/MISC BKD FD,CHEESE CRACKERS (CHEEZ-ITS/GOL,6.6 OZ
12524028,407,GROCERY,National,VEGETABLES - SHELF STABLE,TOMATO PASTE,6 OZ
12524030,317,GROCERY,National,DINNER MXS:DRY,MACARONI & CHEESE DNRS,5.5 OZ
12524032,2184,MEAT-PCKGD,National,FROZEN MEAT,PIZZA,7 INCH
12524033,1046,GROCERY,National,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,14 OZ
12524034,1429,GROCERY,National,CRACKERS/MISC BKD FD,CROUTONS SALAD TOPPERS BREAD,6 OZ
12524035,1429,GROCERY,National,CRACKERS/MISC BKD FD,CROUTONS SALAD TOPPERS BREAD,6 OUNCE
12524036,1429,GROCERY,National,CRACKERS/MISC BKD FD,CROUTONS SALAD TOPPERS BREAD,6 OZ
12524039,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
12524054,1429,GROCERY,National,CRACKERS/MISC BKD FD,SPECIALTY CRACKERS,5.25 OUNCE
12524059,159,GROCERY,National,CRACKERS/MISC BKD FD,CROUTONS SALAD TOPPERS BREAD,5.5 OZ
12524061,159,GROCERY,National,CRACKERS/MISC BKD FD,CROUTONS SALAD TOPPERS BREAD,5.5 OZ
12524067,827,GROCERY,National,FRUIT - SHELF STABLE,FRUIT BOWL AND CUPS,17.2 OZ
12524086,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS SEASONAL, 
12524104,69,GROCERY,Private,SHORTENING/OIL,OLIVE OIL,8.5 OZ
12524124,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
12524131,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
12524133,69,GROCERY,Private,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,16 OZ
12524167,5648,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,PARTY EVERYDAY, 
12524174,1005,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE JUICE DRNK UNDER 10,64 OZ
12524190,827,GROCERY,National,FRUIT - SHELF STABLE,FRUIT BOWL AND CUPS,17.2 OZ
12524218,5567,FLORAL,National,FLORAL BALLOONS,BOUQUET (NON ROSE) ALL OTYHER,18 INCH
12524222,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
12524236,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
12524266,5877,GROCERY,National,SHORTENING/OIL,COOKING SPRAYS,6 OZ
12524273,69,GROCERY,Private,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,16 OZ
12524275,869,GROCERY,National,DRY BN/VEG/POTATO/RICE,RICE SIDE DISH MIXES DRY,5 OZ
12524323,69,GROCERY,Private,BAKED BREAD/BUNS/ROLLS,MAINSTREAM WHEAT/MULTIGRAIN BR,24 OZ
12524353,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
12524360,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
12524365,159,GROCERY,National,CRACKERS/MISC BKD FD,CHEESE CRACKERS (CHEEZ-ITS/GOL,11 OZ
12524392,683,GROCERY,National,SALD DRSNG/SNDWCH SPRD,SEMI-SOLID SALAD DRESSING MAY,16 OZ
12524393,1655,DRUG GM,National,INFANT CARE PRODUCTS,MISC. INFANT SUPPLY, 
12524396,4267,MEAT,National,CHICKEN,COOKED, 
